Order_ID,Order_Date,Delivery_Date,Product_Name,Category,Supplier,Warehouse,Region,Quantity,Unit_Price,Shipping_Cost,Inventory_Level,Revenue,Profit,Delivery_Status
ORD-11564,2025-05-20,2025-05-22,4K Monitor,Electronics,TechCorp,Warehouse C,East,1,1189.55,25.0,259,1189.55,403.84,On Time
ORD-11565,2025-05-20,2025-05-21,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,3,110.83,18.0,151,332.5,124.0,On Time
ORD-11566,2025-05-21,2025-05-25,Laptop Pro,Electronics,TechCorp,Warehouse C,South,1,685.11,25.0,132,685.11,227.29,On Time
ORD-11567,2025-05-21,2025-05-23,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,4,91.04,18.0,210,364.16,154.87,On Time
ORD-11568,2025-05-21,2025-06-04,Wireless Earbuds,Electronics,TechCorp,Warehouse B,West,1,525.58,25.0,235,525.58,-78.84,Critical Delay
ORD-11569,2025-05-22,2025-05-30,Office Chair,Furniture,TimberCraft,Warehouse B,North,2,387.93,112.5,218,775.86,-116.38,Delayed
ORD-11570,2025-05-22,2025-05-24,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,1,139.36,18.0,170,139.36,46.74,On Time
ORD-11571,2025-05-22,2025-05-27,Denim Jeans,Clothing,Vogue Apparel,Warehouse A,South,3,30.71,12.0,53,92.14,-13.82,On Time
ORD-11572,2025-05-23,2025-05-24,4K Monitor,Electronics,TechCorp,Warehouse A,South,2,824.4,25.0,226,1648.8,564.58,On Time
ORD-11573,2025-05-25,2025-05-26,Bookshelf,Furniture,TimberCraft,Warehouse B,South,1,187.12,75.0,303,187.12,-0.08,On Time
ORD-11574,2025-05-25,2025-05-30,Denim Jeans,Clothing,Vogue Apparel,Warehouse A,West,5,113.18,12.0,203,565.9,220.36,On Time
ORD-11575,2025-05-26,2025-05-29,Ergonomic Desk,Furniture,TimberCraft,Warehouse C,West,2,193.2,75.0,192,386.4,39.78,On Time
ORD-11576,2025-05-26,2025-05-28,Bulk Almonds,Grocery,FreshFoods,Warehouse A,East,14,43.79,8.0,205,613.08,45.05,On Time
ORD-11577,2025-05-26,2025-06-05,4K Monitor,Electronics,TechCorp,Warehouse B,South,2,324.18,25.0,177,648.36,214.43,Delayed
ORD-11578,2025-05-27,2025-05-31,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,2,109.23,18.0,314,218.47,78.39,On Time
ORD-11579,2025-05-28,2025-06-02,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,1,485.45,37.5,249,485.45,151.16,On Time
ORD-11580,2025-05-28,2025-06-01,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,1,111.09,18.0,193,111.09,35.44,On Time
ORD-11581,2025-05-28,2025-05-30,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,14,22.46,12.0,203,314.39,-47.16,On Time
ORD-11582,2025-05-30,2025-06-03,Running Shoes,Clothing,Vogue Apparel,Warehouse A,North,1,132.63,18.0,23,132.63,44.05,On Time
ORD-11583,2025-05-30,2025-06-01,Smartphone X,Electronics,TechCorp,Warehouse C,West,3,493.8,25.0,237,1481.41,505.99,On Time
ORD-11584,2025-05-30,2025-06-01,Organic Coffee,Grocery,FreshFoods,Warehouse A,West,10,41.04,8.0,388,410.42,28.83,On Time
ORD-11585,2025-06-01,2025-06-15,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,2,43.81,18.0,268,87.62,30.43,Critical Delay
ORD-11586,2025-06-01,2025-06-05,Energy Drinks,Grocery,FreshFoods,Warehouse B,West,7,46.77,8.0,8,327.4,22.19,On Time
ORD-11587,2025-06-01,2025-06-02,Ergonomic Desk,Furniture,TimberCraft,Warehouse C,West,1,110.58,75.0,114,110.58,-15.38,On Time
ORD-11588,2025-06-01,2025-06-15,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,1,862.8,37.5,68,862.8,283.23,Critical Delay
ORD-11589,2025-06-02,2025-06-04,Laptop Pro,Electronics,TechCorp,Warehouse C,South,1,234.72,25.0,27,234.72,69.65,On Time
ORD-11590,2025-06-02,2025-06-04,Bookshelf,Furniture,TimberCraft,Warehouse B,South,2,102.6,75.0,328,205.19,3.54,On Time
ORD-11591,2025-06-02,2025-06-10,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,10,31.1,12.0,220,310.97,18.88,Delayed
ORD-11592,2025-06-03,2025-06-08,4K Monitor,Electronics,TechCorp,Warehouse B,North,2,734.82,37.5,187,1469.64,495.62,On Time
ORD-11593,2025-06-03,2025-06-08,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,East,2,142.78,12.0,205,285.57,108.23,On Time
ORD-11594,2025-06-04,2025-06-09,Organic Coffee,Grocery,FreshFoods,Warehouse B,West,5,40.97,8.0,63,204.83,12.39,On Time
ORD-11595,2025-06-04,2025-06-05,Laptop Pro,Electronics,TechCorp,Warehouse B,East,2,467.21,25.0,214,934.41,314.54,On Time
ORD-11596,2025-06-04,2025-06-08,Energy Drinks,Grocery,FreshFoods,Warehouse C,East,7,45.81,8.0,0,320.68,21.65,On Time
ORD-11597,2025-06-05,2025-06-07,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,East,1,52.79,12.0,248,52.79,15.12,On Time
ORD-11598,2025-06-05,2025-06-07,Smartphone X,Electronics,TechCorp,Warehouse B,North,2,275.74,37.5,270,551.48,-82.72,On Time
ORD-11599,2025-06-05,2025-06-21,Energy Drinks,Grocery,FreshFoods,Warehouse B,East,13,21.64,8.0,21,281.36,18.51,Critical Delay
ORD-11600,2025-06-06,2025-06-08,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,2,410.05,37.5,76,820.11,268.29,On Time
ORD-11601,2025-06-06,2025-06-08,Smart Watch Band,Accessories,Apex Goods,Warehouse C,West,2,111.34,12.0,76,222.69,94.21,On Time
ORD-11602,2025-06-07,2025-06-09,Ergonomic Desk,Furniture,TimberCraft,Warehouse C,West,2,436.8,75.0,222,873.61,137.22,On Time
ORD-11603,2025-06-09,2025-06-13,Leather Wallet,Accessories,Apex Goods,Warehouse A,West,3,34.65,12.0,289,103.96,40.78,On Time
ORD-11604,2025-06-09,2025-06-11,Office Chair,Furniture,TimberCraft,Warehouse C,East,1,261.97,75.0,207,261.97,14.89,On Time
ORD-11605,2025-06-09,2025-06-12,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,South,3,98.33,12.0,300,294.98,111.99,On Time
ORD-11606,2025-06-09,2025-06-13,4K Monitor,Electronics,TechCorp,Warehouse C,East,2,399.24,25.0,266,798.47,266.96,On Time
ORD-11607,2025-06-10,2025-06-14,Organic Coffee,Grocery,FreshFoods,Warehouse A,South,12,14.38,8.0,135,172.62,9.81,On Time
ORD-11608,2025-06-10,2025-06-11,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,3,27.2,18.0,73,81.6,23.64,On Time
ORD-11609,2025-06-10,2025-06-13,Office Chair,Furniture,TimberCraft,Warehouse A,West,1,465.93,75.0,102,465.93,-69.89,On Time
ORD-11610,2025-06-11,2025-06-14,Smartphone X,Electronics,TechCorp,Warehouse C,East,3,797.36,25.0,60,2392.09,824.73,On Time
ORD-11611,2025-06-12,2025-06-15,Running Shoes,Clothing,Vogue Apparel,Warehouse B,East,3,57.83,12.0,293,173.48,63.39,On Time
ORD-11612,2025-06-13,2025-06-15,Wireless Earbuds,Electronics,TechCorp,Warehouse C,South,2,272.83,25.0,73,545.67,-81.85,On Time
ORD-11613,2025-06-13,2025-06-18,Running Shoes,Clothing,Vogue Apparel,Warehouse C,South,3,96.58,12.0,92,289.73,109.89,On Time
ORD-11614,2025-06-14,2025-06-15,Organic Coffee,Grocery,FreshFoods,Warehouse A,East,14,40.31,8.0,390,564.37,41.15,On Time
ORD-11615,2025-06-15,2025-06-19,Leather Wallet,Accessories,Apex Goods,Warehouse C,South,4,55.22,12.0,258,220.89,93.4,On Time
ORD-11616,2025-06-15,2025-06-17,Energy Drinks,Grocery,FreshFoods,Warehouse C,East,6,29.0,8.0,69,173.98,9.92,On Time
ORD-11617,2025-06-16,2025-06-20,Running Shoes,Clothing,Vogue Apparel,Warehouse B,South,5,139.31,12.0,28,696.57,272.63,On Time
ORD-11618,2025-06-16,2025-06-19,4K Monitor,Electronics,TechCorp,Warehouse B,North,3,513.08,37.5,124,1539.25,519.99,On Time
ORD-11619,2025-06-17,2025-06-20,Energy Drinks,Grocery,FreshFoods,Warehouse B,South,14,14.28,8.0,5,199.93,11.99,On Time
ORD-11620,2025-06-17,2025-06-27,Energy Drinks,Grocery,FreshFoods,Warehouse B,South,14,40.86,8.0,43,572.01,41.76,Delayed
ORD-11621,2025-06-17,2025-06-21,Bulk Almonds,Grocery,FreshFoods,Warehouse A,North,6,14.51,12.0,354,87.06,0.96,On Time
ORD-11622,2025-06-18,2025-06-22,Bookshelf,Furniture,TimberCraft,Warehouse B,East,2,483.73,75.0,204,967.46,155.99,On Time
ORD-11623,2025-06-18,2025-06-20,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,7,45.21,12.0,164,316.5,19.32,On Time
ORD-11624,2025-06-18,2025-06-22,Wireless Earbuds,Electronics,TechCorp,Warehouse C,East,3,896.18,25.0,110,2688.53,928.49,On Time
ORD-11625,2025-06-18,2025-07-03,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,6,39.06,12.0,253,234.37,12.75,Critical Delay
ORD-11626,2025-06-19,2025-06-23,Smart Watch Band,Accessories,Apex Goods,Warehouse B,East,3,30.88,12.0,235,92.63,35.68,On Time
ORD-11627,2025-06-20,2025-06-23,Smartphone X,Electronics,TechCorp,Warehouse A,North,3,652.37,37.5,130,1957.12,666.24,On Time
ORD-11628,2025-06-20,2025-06-25,Bookshelf,Furniture,TimberCraft,Warehouse C,South,2,127.0,75.0,319,254.0,13.3,On Time
ORD-11629,2025-06-21,2025-06-22,4K Monitor,Electronics,TechCorp,Warehouse B,East,1,973.52,25.0,224,973.52,328.23,On Time
ORD-11630,2025-06-21,2025-06-24,4K Monitor,Electronics,TechCorp,Warehouse B,West,1,315.26,25.0,319,315.26,97.84,On Time
ORD-11631,2025-06-23,2025-06-26,Office Chair,Furniture,TimberCraft,Warehouse A,South,2,489.54,75.0,125,979.07,158.31,On Time
ORD-11632,2025-06-24,2025-07-09,Bookshelf,Furniture,TimberCraft,Warehouse B,North,2,432.11,112.5,163,864.23,116.6,Critical Delay
ORD-11633,2025-06-25,2025-06-30,Organic Coffee,Grocery,FreshFoods,Warehouse C,West,5,25.26,8.0,36,126.32,6.11,On Time
ORD-11634,2025-06-27,2025-07-11,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,7,23.72,12.0,248,166.02,7.28,Critical Delay
ORD-11635,2025-06-27,2025-06-29,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,2,37.93,18.0,183,75.86,21.34,On Time
ORD-11636,2025-06-27,2025-07-07,4K Monitor,Electronics,TechCorp,Warehouse B,North,1,404.4,37.5,138,404.4,122.79,Delayed
ORD-11637,2025-06-28,2025-06-29,Wireless Earbuds,Electronics,TechCorp,Warehouse C,West,3,462.82,25.0,375,1388.47,473.46,On Time
ORD-11638,2025-06-29,2025-07-16,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,9,32.01,12.0,310,288.1,17.05,Critical Delay
ORD-11639,2025-06-29,2025-07-03,Ergonomic Desk,Furniture,TimberCraft,Warehouse C,West,1,262.53,75.0,200,262.53,15.01,On Time
ORD-11640,2025-06-30,2025-07-02,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,East,2,96.61,12.0,133,193.23,71.29,On Time
ORD-11641,2025-06-30,2025-07-03,Wireless Earbuds,Electronics,TechCorp,Warehouse A,West,1,250.42,25.0,328,250.42,75.15,On Time
ORD-11642,2025-07-01,2025-07-02,Office Chair,Furniture,TimberCraft,Warehouse B,North,2,184.67,112.5,239,369.34,17.62,On Time
ORD-11643,2025-07-02,2025-07-05,Organic Coffee,Grocery,FreshFoods,Warehouse B,East,9,36.7,8.0,277,330.32,22.43,On Time
ORD-11644,2025-07-02,2025-07-07,Smartphone X,Electronics,TechCorp,Warehouse B,East,3,234.37,25.0,347,703.1,233.58,On Time
ORD-11645,2025-07-02,2025-07-07,Laptop Pro,Electronics,TechCorp,Warehouse B,North,1,440.25,37.5,96,440.25,135.34,On Time
ORD-11646,2025-07-03,2025-07-06,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,East,4,145.43,12.0,243,581.71,226.68,On Time
ORD-11647,2025-07-03,2025-07-05,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,West,3,145.48,12.0,50,436.45,-65.47,On Time
ORD-11648,2025-07-04,2025-07-08,4K Monitor,Electronics,TechCorp,Warehouse A,West,3,672.66,25.0,221,2017.99,693.8,On Time
ORD-11649,2025-07-04,2025-07-05,Backpack,Accessories,Apex Goods,Warehouse A,East,1,57.92,12.0,80,57.92,20.06,On Time
ORD-11650,2025-07-05,2025-07-07,Bulk Almonds,Grocery,FreshFoods,Warehouse C,West,14,29.58,8.0,2,414.14,29.13,On Time
ORD-11651,2025-07-05,2025-07-09,Energy Drinks,Grocery,FreshFoods,Warehouse C,East,12,20.23,8.0,314,242.75,15.42,On Time
ORD-11652,2025-07-06,2025-07-10,Bulk Almonds,Grocery,FreshFoods,Warehouse C,South,11,33.38,8.0,274,367.17,25.37,On Time
ORD-11653,2025-07-06,2025-07-08,Smart Watch Band,Accessories,Apex Goods,Warehouse C,South,3,110.41,12.0,311,331.23,143.05,On Time
ORD-11654,2025-07-06,2025-07-09,Organic Coffee,Grocery,FreshFoods,Warehouse B,South,5,12.05,8.0,44,60.24,0.82,On Time
ORD-11655,2025-07-07,2025-07-08,Smartphone X,Electronics,TechCorp,Warehouse A,South,2,321.44,25.0,60,642.89,212.51,On Time
ORD-11656,2025-07-07,2025-07-09,Energy Drinks,Grocery,FreshFoods,Warehouse C,West,7,34.45,8.0,67,241.15,15.29,On Time
ORD-11657,2025-07-07,2025-07-10,Backpack,Accessories,Apex Goods,Warehouse C,South,5,73.9,12.0,29,369.52,160.28,On Time
ORD-11658,2025-07-07,2025-07-09,Laptop Pro,Electronics,TechCorp,Warehouse C,West,2,343.6,25.0,72,687.21,228.02,On Time
ORD-11659,2025-07-08,2025-07-18,Backpack,Accessories,Apex Goods,Warehouse B,North,4,71.08,18.0,384,284.33,118.95,Delayed
ORD-11660,2025-07-08,2025-07-10,Denim Jeans,Clothing,Vogue Apparel,Warehouse A,East,1,35.15,12.0,49,35.15,8.06,On Time
ORD-11661,2025-07-09,2025-07-13,4K Monitor,Electronics,TechCorp,Warehouse B,North,1,261.11,37.5,337,261.11,72.64,On Time
ORD-11662,2025-07-09,2025-07-13,Laptop Pro,Electronics,TechCorp,Warehouse A,North,2,879.55,37.5,199,1759.1,596.93,On Time
ORD-11663,2025-07-09,2025-07-14,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,South,2,46.93,12.0,132,93.87,31.55,On Time
ORD-11664,2025-07-09,2025-07-12,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,2,506.16,37.5,33,1012.32,335.56,On Time
ORD-11665,2025-07-09,2025-07-26,4K Monitor,Electronics,TechCorp,Warehouse B,West,2,678.7,25.0,177,1357.4,462.59,Critical Delay
ORD-11666,2025-07-09,2025-07-12,Backpack,Accessories,Apex Goods,Warehouse C,West,2,93.54,12.0,62,187.09,78.19,On Time
ORD-11667,2025-07-10,2025-07-12,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,North,2,316.82,112.5,63,633.63,70.48,On Time
ORD-11668,2025-07-11,2025-07-12,Bulk Almonds,Grocery,FreshFoods,Warehouse C,South,12,27.58,8.0,91,331.02,22.48,On Time
ORD-11669,2025-07-12,2025-07-15,4K Monitor,Electronics,TechCorp,Warehouse B,West,2,775.37,25.0,31,1550.74,530.26,On Time
ORD-11670,2025-07-13,2025-07-14,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,2,54.84,18.0,322,109.68,34.87,On Time
ORD-11671,2025-07-13,2025-07-17,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,North,2,107.97,18.0,20,215.93,77.37,On Time
ORD-11672,2025-07-14,2025-07-28,Smartphone X,Electronics,TechCorp,Warehouse B,North,3,970.11,37.5,135,2910.33,999.87,Critical Delay
ORD-11673,2025-07-16,2025-07-29,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,4,97.11,18.0,254,388.46,165.81,Critical Delay
ORD-11674,2025-07-17,2025-07-31,Laptop Pro,Electronics,TechCorp,Warehouse B,East,1,1004.56,25.0,388,1004.56,339.1,Critical Delay
ORD-11675,2025-07-17,2025-07-21,Wireless Earbuds,Electronics,TechCorp,Warehouse B,West,3,1103.01,25.0,21,3309.04,1145.66,On Time
ORD-11676,2025-07-17,2025-07-19,Office Chair,Furniture,TimberCraft,Warehouse C,East,2,472.85,75.0,390,945.7,151.64,On Time
ORD-11677,2025-07-18,2025-08-03,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,4,90.53,18.0,70,362.14,153.96,Critical Delay
ORD-11678,2025-07-19,2025-08-05,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,South,1,194.36,75.0,364,194.36,1.37,Critical Delay
ORD-11679,2025-07-20,2025-07-31,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,11,33.97,12.0,211,373.69,23.9,Critical Delay
ORD-11680,2025-07-22,2025-07-27,Bookshelf,Furniture,TimberCraft,Warehouse A,South,2,351.6,75.0,397,703.19,103.14,On Time
ORD-11681,2025-07-22,2025-07-24,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,5,122.9,18.0,377,614.5,236.8,On Time
ORD-11682,2025-07-22,2025-07-26,Energy Drinks,Grocery,FreshFoods,Warehouse C,West,12,10.69,8.0,371,128.3,6.26,On Time
ORD-11683,2025-07-22,2025-08-04,Laptop Pro,Electronics,TechCorp,Warehouse B,West,3,1108.38,25.0,198,3325.15,1151.3,Critical Delay
ORD-11684,2025-07-23,2025-07-28,Bookshelf,Furniture,TimberCraft,Warehouse C,East,2,217.41,75.0,333,434.82,49.46,On Time
ORD-11685,2025-07-23,2025-08-02,Energy Drinks,Grocery,FreshFoods,Warehouse B,West,9,19.75,8.0,8,177.72,10.22,Delayed
ORD-11686,2025-07-24,2025-08-08,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,10,24.94,12.0,4,249.42,13.95,Critical Delay
ORD-11687,2025-07-24,2025-07-29,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,West,4,98.15,12.0,163,392.6,151.04,On Time
ORD-11688,2025-07-24,2025-07-25,Bookshelf,Furniture,TimberCraft,Warehouse B,North,2,400.69,112.5,229,801.37,104.02,On Time
ORD-11689,2025-07-24,2025-07-28,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,10,13.2,12.0,351,132.02,4.56,On Time
ORD-11690,2025-07-24,2025-08-01,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,1,66.96,18.0,196,66.96,-10.04,Delayed
ORD-11691,2025-07-25,2025-07-26,Bookshelf,Furniture,TimberCraft,Warehouse B,West,1,122.69,75.0,45,122.69,-12.96,On Time
ORD-11692,2025-07-25,2025-07-27,Laptop Pro,Electronics,TechCorp,Warehouse B,North,2,1115.14,37.5,229,2230.28,761.85,On Time
ORD-11693,2025-07-27,2025-08-12,Running Shoes,Clothing,Vogue Apparel,Warehouse B,South,3,91.93,12.0,348,275.8,104.32,Critical Delay
ORD-11694,2025-07-27,2025-08-01,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,East,2,265.22,75.0,369,530.44,68.59,On Time
ORD-11695,2025-07-27,2025-07-30,Backpack,Accessories,Apex Goods,Warehouse B,South,5,123.44,12.0,123,617.22,271.75,On Time
ORD-11696,2025-07-28,2025-08-02,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,South,5,137.04,12.0,286,685.18,268.07,On Time
ORD-11697,2025-07-28,2025-08-01,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,West,1,117.28,12.0,229,117.28,40.91,On Time
ORD-11698,2025-07-28,2025-08-11,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,13,43.84,12.0,284,569.87,39.59,Critical Delay
ORD-11699,2025-07-30,2025-08-14,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,West,5,140.29,12.0,103,701.47,274.59,Critical Delay
ORD-11700,2025-07-31,2025-08-10,Office Chair,Furniture,TimberCraft,Warehouse B,North,1,165.61,112.5,249,165.61,-23.13,Delayed
ORD-11701,2025-08-01,2025-08-06,Bulk Almonds,Grocery,FreshFoods,Warehouse A,North,7,19.83,12.0,379,138.83,5.11,On Time
ORD-11702,2025-08-01,2025-08-05,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,North,1,332.5,112.5,65,332.5,10.25,On Time
ORD-11703,2025-08-02,2025-08-05,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,4,126.03,18.0,393,504.12,192.65,On Time
ORD-11704,2025-08-03,2025-08-06,Running Shoes,Clothing,Vogue Apparel,Warehouse C,South,5,25.11,12.0,45,125.56,-18.83,On Time
ORD-11705,2025-08-03,2025-08-04,Smart Watch Band,Accessories,Apex Goods,Warehouse C,South,2,24.01,12.0,114,48.03,15.61,On Time
ORD-11706,2025-08-04,2025-08-06,Laptop Pro,Electronics,TechCorp,Warehouse C,South,2,322.62,25.0,163,645.24,213.33,On Time
ORD-11707,2025-08-04,2025-08-07,Running Shoes,Clothing,Vogue Apparel,Warehouse A,West,4,28.17,12.0,167,112.68,39.07,On Time
ORD-11708,2025-08-04,2025-08-07,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,North,2,330.3,112.5,178,660.59,75.87,On Time
ORD-11709,2025-08-04,2025-08-21,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,East,1,144.62,75.0,128,144.62,-21.69,Critical Delay
ORD-11710,2025-08-05,2025-08-12,Bulk Almonds,Grocery,FreshFoods,Warehouse B,South,14,14.34,8.0,395,200.75,12.06,Delayed
ORD-11711,2025-08-05,2025-08-07,Running Shoes,Clothing,Vogue Apparel,Warehouse A,North,4,99.73,18.0,186,398.91,-59.84,On Time
ORD-11712,2025-08-05,2025-08-21,Bulk Almonds,Grocery,FreshFoods,Warehouse B,South,14,31.07,8.0,316,434.97,30.8,Critical Delay
ORD-11713,2025-08-05,2025-08-07,Backpack,Accessories,Apex Goods,Warehouse C,West,1,103.17,12.0,169,103.17,-15.48,On Time
ORD-11714,2025-08-06,2025-08-09,4K Monitor,Electronics,TechCorp,Warehouse B,East,1,651.15,25.0,363,651.15,215.4,On Time
ORD-11715,2025-08-08,2025-08-09,Backpack,Accessories,Apex Goods,Warehouse B,North,2,143.91,18.0,250,287.83,120.52,On Time
ORD-11716,2025-08-09,2025-08-10,Bulk Almonds,Grocery,FreshFoods,Warehouse A,West,10,30.2,8.0,4,301.98,20.16,On Time
ORD-11717,2025-08-09,2025-08-13,Ergonomic Desk,Furniture,TimberCraft,Warehouse C,West,1,441.01,75.0,126,441.01,50.7,On Time
ORD-11718,2025-08-09,2025-08-10,Energy Drinks,Grocery,FreshFoods,Warehouse A,East,7,12.11,8.0,141,84.78,2.78,On Time
ORD-11719,2025-08-09,2025-08-25,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,East,2,73.96,12.0,36,147.91,53.16,Critical Delay
ORD-11720,2025-08-11,2025-08-16,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,3,95.15,18.0,143,285.46,105.18,On Time
ORD-11721,2025-08-12,2025-08-13,Energy Drinks,Grocery,FreshFoods,Warehouse A,East,11,41.19,8.0,59,453.05,32.24,On Time
ORD-11722,2025-08-12,2025-08-13,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,East,2,49.68,12.0,311,99.36,33.74,On Time
ORD-11723,2025-08-12,2025-08-14,4K Monitor,Electronics,TechCorp,Warehouse B,West,3,915.48,25.0,169,2746.43,948.75,On Time
ORD-11724,2025-08-12,2025-08-15,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,West,5,62.34,12.0,96,311.68,-46.75,On Time
ORD-11725,2025-08-13,2025-08-15,Bulk Almonds,Grocery,FreshFoods,Warehouse C,East,13,37.46,8.0,2,486.93,34.95,On Time
ORD-11726,2025-08-13,2025-08-16,Bulk Almonds,Grocery,FreshFoods,Warehouse C,East,6,35.1,8.0,223,210.63,12.85,On Time
ORD-11727,2025-08-13,2025-08-15,Bookshelf,Furniture,TimberCraft,Warehouse C,West,1,425.23,75.0,117,425.23,47.55,On Time
ORD-11728,2025-08-13,2025-08-18,Smartphone X,Electronics,TechCorp,Warehouse C,West,2,283.96,25.0,144,567.91,186.27,On Time
ORD-11729,2025-08-13,2025-08-17,Office Chair,Furniture,TimberCraft,Warehouse C,East,2,296.57,75.0,381,593.13,81.13,On Time
ORD-11730,2025-08-13,2025-08-28,Wireless Earbuds,Electronics,TechCorp,Warehouse B,East,2,883.21,25.0,83,1766.42,605.75,Critical Delay
ORD-11731,2025-08-14,2025-08-19,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,2,808.57,37.5,245,1617.14,547.25,On Time
ORD-11732,2025-08-14,2025-08-22,Energy Drinks,Grocery,FreshFoods,Warehouse B,East,7,47.07,8.0,371,329.5,22.36,Delayed
ORD-11733,2025-08-14,2025-08-18,Laptop Pro,Electronics,TechCorp,Warehouse C,East,2,1014.42,25.0,117,2028.85,697.6,On Time
ORD-11734,2025-08-14,2025-08-19,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,East,1,61.63,12.0,272,61.63,18.65,On Time
ORD-11735,2025-08-14,2025-08-15,Wireless Earbuds,Electronics,TechCorp,Warehouse B,East,1,1195.05,25.0,66,1195.05,405.77,On Time
ORD-11736,2025-08-15,2025-08-20,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,10,42.26,12.0,9,422.57,27.81,On Time
ORD-11737,2025-08-15,2025-08-16,Denim Jeans,Clothing,Vogue Apparel,Warehouse A,West,5,85.76,12.0,314,428.81,165.52,On Time
ORD-11738,2025-08-15,2025-08-19,Wireless Earbuds,Electronics,TechCorp,Warehouse B,South,2,959.69,25.0,78,1919.39,659.29,On Time
ORD-11739,2025-08-15,2025-08-19,4K Monitor,Electronics,TechCorp,Warehouse C,West,3,330.22,25.0,199,990.67,334.23,On Time
ORD-11740,2025-08-15,2025-08-20,Denim Jeans,Clothing,Vogue Apparel,Warehouse A,South,2,43.24,12.0,321,86.47,28.59,On Time
ORD-11741,2025-08-15,2025-08-19,Organic Coffee,Grocery,FreshFoods,Warehouse C,West,14,27.96,8.0,9,391.44,27.32,On Time
ORD-11742,2025-08-16,2025-08-17,Bookshelf,Furniture,TimberCraft,Warehouse A,South,2,126.67,75.0,335,253.33,13.17,On Time
ORD-11743,2025-08-16,2025-08-21,Smart Watch Band,Accessories,Apex Goods,Warehouse A,South,2,114.03,12.0,135,228.06,96.63,On Time
ORD-11744,2025-08-17,2025-08-22,Organic Coffee,Grocery,FreshFoods,Warehouse A,East,5,10.49,8.0,324,52.44,0.2,On Time
ORD-11745,2025-08-17,2025-08-21,Organic Coffee,Grocery,FreshFoods,Warehouse B,East,14,13.13,8.0,226,183.8,10.7,On Time
ORD-11746,2025-08-18,2025-08-20,Organic Coffee,Grocery,FreshFoods,Warehouse A,West,9,33.83,8.0,214,304.45,20.36,On Time
ORD-11747,2025-08-19,2025-08-28,Smartphone X,Electronics,TechCorp,Warehouse B,West,2,576.49,25.0,35,1152.98,391.04,Delayed
ORD-11748,2025-08-19,2025-08-20,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,South,2,382.49,75.0,262,764.98,115.5,On Time
